,Year,Category,Prize,Motivation,Prize_Share,Laureate_ID,Laureate_Type,Full_Name,Birth_Date,Birth_City,Birth_Country,Sex,Organization_Name,Organization_City,Organization_Country,Death_Date,Death_City,Death_Country
790,2004,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2004,"""for_their_contributions_to_dynamic_macroeconomics:_the_time_consistency_of_economic_policy_and_the_driving_forces_behind_business_cycles""",2-Jan,787,Individual,Edward_C._Prescott,12/26/1940,"Glens_Falls,_NY",United_States_of_America,Male,Arizona_State_University,"Tempe,_AZ",United_States_of_America,,,
791,2004,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2004,"""for_their_contributions_to_dynamic_macroeconomics:_the_time_consistency_of_economic_policy_and_the_driving_forces_behind_business_cycles""",2-Jan,787,Individual,Edward_C._Prescott,12/26/1940,"Glens_Falls,_NY",United_States_of_America,Male,Federal_Reserve_Bank_of_Minneapolis,"Minneapolis,_MN",United_States_of_America,,,
792,2004,Literature,The_Nobel_Prize_in_Literature_2004,"""for_her_musical_flow_of_voices_and_counter-voices_in_novels_and_plays_that_with_extraordinary_linguistic_zeal_reveal_the_absurdity_of_society's_clich&eacute;s_and_their_subjugating_power""",1-Jan,782,Individual,Elfriede_Jelinek,10/20/1946,Mürzzuschlag,Austria,Female,,,,,,
793,2004,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2004,"""for_their_discoveries_of_odorant_receptors_and_the_organization_of_the_olfactory_system""",2-Jan,774,Individual,Richard_Axel,7/2/1946,"New_York,_NY",United_States_of_America,Male,Columbia_University,"New_York,_NY",United_States_of_America,,,
794,2004,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2004,"""for_their_discoveries_of_odorant_receptors_and_the_organization_of_the_olfactory_system""",2-Jan,775,Individual,Linda_B._Buck,1/29/1947,"Seattle,_WA",United_States_of_America,Female,Fred_Hutchinson_Cancer_Research_Center,"Seattle,_WA",United_States_of_America,,,
795,2004,Peace,The_Nobel_Peace_Prize_2004,"""for_her_contribution_to_sustainable_development,_democracy_and_peace""",1-Jan,783,Individual,Wangari_Muta_Maathai,4/1/1940,Nyeri,Kenya,Female,,,,9/25/2011,Nairobi,Kenya
796,2004,Physics,The_Nobel_Prize_in_Physics_2004,"""for_the_discovery_of_asymptotic_freedom_in_the_theory_of_the_strong_interaction""",3-Jan,776,Individual,David_J._Gross,2/19/1941,"Washington,_DC",United_States_of_America,Male,"University_of_California,_Kavli_Institute_for_Theoretical_Physics","Santa_Barbara,_CA",United_States_of_America,,,
797,2004,Physics,The_Nobel_Prize_in_Physics_2004,"""for_the_discovery_of_asymptotic_freedom_in_the_theory_of_the_strong_interaction""",3-Jan,777,Individual,H._David_Politzer,8/31/1949,"New_York,_NY",United_States_of_America,Male,California_Institute_of_Technology_(Caltech),"Pasadena,_CA",United_States_of_America,,,
798,2004,Physics,The_Nobel_Prize_in_Physics_2004,"""for_the_discovery_of_asymptotic_freedom_in_the_theory_of_the_strong_interaction""",3-Jan,778,Individual,Frank_Wilczek,5/15/1951,"New_York,_NY",United_States_of_America,Male,Massachusetts_Institute_of_Technology_(MIT),"Cambridge,_MA",United_States_of_America,,,
799,2005,Chemistry,The_Nobel_Prize_in_Chemistry_2005,"""for_the_development_of_the_metathesis_method_in_organic_synthesis""",3-Jan,794,Individual,Yves_Chauvin,10/10/1930,Menin,Belgium,Male,Institut_Français_du_Pétrole,Rueil-Malmaison,France,1/27/2015,Tours,France
800,2005,Chemistry,The_Nobel_Prize_in_Chemistry_2005,"""for_the_development_of_the_metathesis_method_in_organic_synthesis""",3-Jan,795,Individual,Robert_H._Grubbs,2/27/1942,"Possum_Trot,_KY",United_States_of_America,Male,California_Institute_of_Technology_(Caltech),"Pasadena,_CA",United_States_of_America,,,
801,2005,Chemistry,The_Nobel_Prize_in_Chemistry_2005,"""for_the_development_of_the_metathesis_method_in_organic_synthesis""",3-Jan,796,Individual,Richard_R._Schrock,1/4/1945,"Berne,_IN",United_States_of_America,Male,Massachusetts_Institute_of_Technology_(MIT),"Cambridge,_MA",United_States_of_America,,,
802,2005,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2005,"""for_having_enhanced_our_understanding_of_conflict_and_cooperation_through_game-theory_analysis""",2-Jan,799,Individual,Robert_J._Aumann,6/8/1930,Frankfurt-on-the-Main,Germany,Male,"University_of_Jerusalem,_Center_for_RationalityHebrew",Jerusalem,Israel,,,
803,2005,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2005,"""for_having_enhanced_our_understanding_of_conflict_and_cooperation_through_game-theory_analysis""",2-Jan,800,Individual,Thomas_C._Schelling,4/14/1921,"Oakland,_CA",United_States_of_America,Male,"University_of_Maryland,_Department_of_Economics_and_School_of_Public_Policy","College_Park,_MD",United_States_of_America,12/13/2016,"Bethesda,_MD",United_States_of_America
804,2005,Literature,The_Nobel_Prize_in_Literature_2005,"""who_in_his_plays_uncovers_the_precipice_under_everyday_prattle_and_forces_entry_into_oppression's_closed_rooms""",1-Jan,801,Individual,Harold_Pinter,10/10/1930,London,United_Kingdom,Male,,,,12/24/2008,London,United_Kingdom
805,2005,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2005,"""for_their_discovery_of_the_bacterium_<i>Helicobacter_pylori</i>_and_its_role_in_gastritis_and_peptic_ulcer_disease""",2-Jan,789,Individual,Barry_J._Marshall,9/30/1951,Kalgoorlie,Australia,Male,"NHMRC_Helicobacter_pylori_Research_Laboratory,_QEII_Medical_Centre",Nedlands,Australia,,,
806,2005,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2005,"""for_their_discovery_of_the_bacterium_<i>Helicobacter_pylori</i>_and_its_role_in_gastritis_and_peptic_ulcer_disease""",2-Jan,789,Individual,Barry_J._Marshall,9/30/1951,Kalgoorlie,Australia,Male,University_of_Western_Australia,Perth,Australia,,,
807,2005,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2005,"""for_their_discovery_of_the_bacterium_<i>Helicobacter_pylori</i>_and_its_role_in_gastritis_and_peptic_ulcer_disease""",2-Jan,790,Individual,J._Robin_Warren,6/11/1937,Adelaide,Australia,Male,,Perth,Australia,,,
808,2005,Peace,The_Nobel_Peace_Prize_2005,"""for_their_efforts_to_prevent_nuclear_energy_from_being_used_for_military_purposes_and_to_ensure_that_nuclear_energy_for_peaceful_purposes_is_used_in_the_safest_possible_way""",2-Jan,797,Organization,International_Atomic_Energy_Agency_(IAEA),,,,,,,,,,
809,2005,Peace,The_Nobel_Peace_Prize_2005,"""for_their_efforts_to_prevent_nuclear_energy_from_being_used_for_military_purposes_and_to_ensure_that_nuclear_energy_for_peaceful_purposes_is_used_in_the_safest_possible_way""",2-Jan,798,Individual,Mohamed_ElBaradei,6/17/1942,Cairo,Egypt,Male,,,,,,
810,2005,Physics,The_Nobel_Prize_in_Physics_2005,"""for_his_contribution_to_the_quantum_theory_of_optical_coherence""",2-Jan,791,Individual,Roy_J._Glauber,9/1/1925,"New_York,_NY",United_States_of_America,Male,Harvard_University,"Cambridge,_MA",United_States_of_America,,,
811,2005,Physics,The_Nobel_Prize_in_Physics_2005,"""for_their_contributions_to_the_development_of_laser-based_precision_spectroscopy,_including_the_optical_frequency_comb_technique""",4-Jan,792,Individual,John_L._Hall,8/21/1934,"Denver,_CO",United_States_of_America,Male,"University_of_Colorado,_JILA","Boulder,_CO",United_States_of_America,,,
812,2005,Physics,The_Nobel_Prize_in_Physics_2005,"""for_their_contributions_to_the_development_of_laser-based_precision_spectroscopy,_including_the_optical_frequency_comb_technique""",4-Jan,792,Individual,John_L._Hall,8/21/1934,"Denver,_CO",United_States_of_America,Male,National_Institute_of_Standards_and_Technology,"Boulder,_CO",United_States_of_America,,,
813,2005,Physics,The_Nobel_Prize_in_Physics_2005,"""for_their_contributions_to_the_development_of_laser-based_precision_spectroscopy,_including_the_optical_frequency_comb_technique""",4-Jan,793,Individual,Theodor_W._Hänsch,10/30/1941,Heidelberg,Germany,Male,Max-Planck-Institut_für_Quantenoptik,Garching,Germany,,,
814,2005,Physics,The_Nobel_Prize_in_Physics_2005,"""for_their_contributions_to_the_development_of_laser-based_precision_spectroscopy,_including_the_optical_frequency_comb_technique""",4-Jan,793,Individual,Theodor_W._Hänsch,10/30/1941,Heidelberg,Germany,Male,Ludwig-Maximilians-_Universität,Munich,Germany,,,
815,2006,Chemistry,The_Nobel_Prize_in_Chemistry_2006,"""for_his_studies_of_the_molecular_basis_of_eukaryotic_transcription""",1-Jan,806,Individual,Roger_D._Kornberg,4/24/1947,"St._Louis,_MO",United_States_of_America,Male,Stanford_University,"Stanford,_CA",United_States_of_America,,,
816,2006,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2006,"""for_his_analysis_of_intertemporal_tradeoffs_in_macroeconomic_policy""",1-Jan,807,Individual,Edmund_S._Phelps,7/26/1933,"Evanston,_IL",United_States_of_America,Male,Columbia_University,"New_York,_NY",United_States_of_America,,,
817,2006,Literature,The_Nobel_Prize_in_Literature_2006,"""who_in_the_quest_for_the_melancholic_soul_of_his_native_city_has_discovered_new_symbols_for_the_clash_and_interlacing_of_cultures""",1-Jan,808,Individual,Orhan_Pamuk,6/7/1952,Istanbul,Turkey,Male,,,,,,
818,2006,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2006,"""for_their_discovery_of_RNA_interference_-_gene_silencing_by_double-stranded_RNA""",2-Jan,802,Individual,Andrew_Z._Fire,4/27/1959,"Stanford,_CA",United_States_of_America,Male,Stanford_University_School_of_Medicine,"Stanford,_CA",United_States_of_America,,,
819,2006,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2006,"""for_their_discovery_of_RNA_interference_-_gene_silencing_by_double-stranded_RNA""",2-Jan,803,Individual,Craig_C._Mello,10/19/1960,"New_Haven,_CT",United_States_of_America,Male,University_of_Massachusetts_Medical_School,"Worcester,_MA",United_States_of_America,,,
820,2006,Peace,The_Nobel_Peace_Prize_2006,"""for_their_efforts_to_create_economic_and_social_development_from_below""",2-Jan,809,Individual,Muhammad_Yunus,6/28/1940,Chittagong,British_India_(Bangladesh),Male,,,,,,
821,2006,Peace,The_Nobel_Peace_Prize_2006,"""for_their_efforts_to_create_economic_and_social_development_from_below""",2-Jan,810,Organization,Grameen_Bank,,,,,,,,,,
822,2006,Physics,The_Nobel_Prize_in_Physics_2006,"""for_their_discovery_of_the_blackbody_form_and_anisotropy_of_the_cosmic_microwave_background_radiation""",2-Jan,804,Individual,John_C._Mather,8/7/1946,"Roanoke,_VA",United_States_of_America,Male,NASA_Goddard_Space_Flight_Center,"Greenbelt,_MD",United_States_of_America,,,
823,2006,Physics,The_Nobel_Prize_in_Physics_2006,"""for_their_discovery_of_the_blackbody_form_and_anisotropy_of_the_cosmic_microwave_background_radiation""",2-Jan,805,Individual,George_F._Smoot,2/20/1945,"Yukon,_FL",United_States_of_America,Male,University_of_California,"Berkeley,_CA",United_States_of_America,,,
824,2007,Chemistry,The_Nobel_Prize_in_Chemistry_2007,"""for_his_studies_of_chemical_processes_on_solid_surfaces""",1-Jan,816,Individual,Gerhard_Ertl,10/10/1936,Bad_Cannstatt,Germany,Male,Fritz-Haber-Institut_der_Max-Planck-Gesellschaft,Berlin,Germany,,,
825,2007,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2007,"""for_having_laid_the_foundations_of_mechanism_design_theory""",3-Jan,820,Individual,Leonid_Hurwicz,8/21/1917,Moscow,Russia,Male,University_of_Minnesota,"Minneapolis,_MN",United_States_of_America,6/24/2008,"Minneapolis,_MN",United_States_of_America
826,2007,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2007,"""for_having_laid_the_foundations_of_mechanism_design_theory""",3-Jan,821,Individual,Eric_S._Maskin,12/12/1950,"New_York,_NY",United_States_of_America,Male,Institute_for_Advanced_Study,"Princeton,_NJ",United_States_of_America,,,
827,2007,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2007,"""for_having_laid_the_foundations_of_mechanism_design_theory""",3-Jan,822,Individual,Roger_B._Myerson,3/29/1951,"Boston,_MA",United_States_of_America,Male,University_of_Chicago,"Chicago,_IL",United_States_of_America,,,
828,2007,Literature,The_Nobel_Prize_in_Literature_2007,"""that_epicist_of_the_female_experience,_who_with_scepticism,_fire_and_visionary_power_has_subjected_a_divided_civilisation_to_scrutiny""",1-Jan,817,Individual,Doris_Lessing,10/22/1919,Kermanshah,Persia_(Iran),Female,,,,11/17/2013,London,United_Kingdom
829,2007,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2007,"""for_their_discoveries_of_principles_for_introducing_specific_gene_modifications_in_mice_by_the_use_of_embryonic_stem_cells""",3-Jan,811,Individual,Mario_R._Capecchi,10/6/1937,Verona,Italy,Male,University_of_Utah,"Salt_Lake_City,_UT",United_States_of_America,,,
830,2007,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2007,"""for_their_discoveries_of_principles_for_introducing_specific_gene_modifications_in_mice_by_the_use_of_embryonic_stem_cells""",3-Jan,811,Individual,Mario_R._Capecchi,10/6/1937,Verona,Italy,Male,Howard_Hughes_Medical_Institute,,,,,
831,2007,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2007,"""for_their_discoveries_of_principles_for_introducing_specific_gene_modifications_in_mice_by_the_use_of_embryonic_stem_cells""",3-Jan,812,Individual,Sir_Martin_J._Evans,1/1/1941,Stroud,United_Kingdom,Male,Cardiff_University,Cardiff,United_Kingdom,,,
832,2007,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2007,"""for_their_discoveries_of_principles_for_introducing_specific_gene_modifications_in_mice_by_the_use_of_embryonic_stem_cells""",3-Jan,813,Individual,Oliver_Smithies,6/23/1925,Halifax,United_Kingdom,Male,University_of_North_Carolina,"Chapel_Hill,_NC",United_States_of_America,1/10/2017,"Chapel_Hill,_NC",United_States_of_America
833,2007,Peace,The_Nobel_Peace_Prize_2007,"""for_their_efforts_to_build_up_and_disseminate_greater_knowledge_about_man-made_climate_change,_and_to_lay_the_foundations_for_the_measures_that_are_needed_to_counteract_such_change""",2-Jan,818,Organization,Intergovernmental_Panel_on_Climate_Change_(IPCC),,,,,,,,,,
834,2007,Peace,The_Nobel_Peace_Prize_2007,"""for_their_efforts_to_build_up_and_disseminate_greater_knowledge_about_man-made_climate_change,_and_to_lay_the_foundations_for_the_measures_that_are_needed_to_counteract_such_change""",2-Jan,819,Individual,Albert_Arnold_(Al)_Gore_Jr.,3/31/1948,"Washington,_DC",United_States_of_America,Male,,,,,,
835,2007,Physics,The_Nobel_Prize_in_Physics_2007,"""for_the_discovery_of_Giant_Magnetoresistance""",2-Jan,814,Individual,Albert_Fert,3/7/1938,Carcassonne,France,Male,Universit&eacute;_Paris-Sud,Orsay,France,,,
836,2007,Physics,The_Nobel_Prize_in_Physics_2007,"""for_the_discovery_of_Giant_Magnetoresistance""",2-Jan,814,Individual,Albert_Fert,3/7/1938,Carcassonne,France,Male,Unit&eacute;_Mixte_de_Physique_CNRS/THALES,Orsay,France,,,
837,2007,Physics,The_Nobel_Prize_in_Physics_2007,"""for_the_discovery_of_Giant_Magnetoresistance""",2-Jan,815,Individual,Peter_Grünberg,5/18/1939,Plzen,Czechoslovakia_(Czech_Republic),Male,Forschungszentrum_J&uuml;lich,J&uuml;lich,Germany,,,
838,2008,Chemistry,The_Nobel_Prize_in_Chemistry_2008,"""for_the_discovery_and_development_of_the_green_fluorescent_protein,_GFP""",3-Jan,829,Individual,Osamu_Shimomura,8/27/1928,Kyoto,Japan,Male,Marine_Biological_Laboratory_(MBL),"Woods_Hole,_MA",United_States_of_America,,,
839,2008,Chemistry,The_Nobel_Prize_in_Chemistry_2008,"""for_the_discovery_and_development_of_the_green_fluorescent_protein,_GFP""",3-Jan,829,Individual,Osamu_Shimomura,8/27/1928,Kyoto,Japan,Male,Boston_University_Medical_School,"Massachusetts,_MA",United_States_of_America,,,
840,2008,Chemistry,The_Nobel_Prize_in_Chemistry_2008,"""for_the_discovery_and_development_of_the_green_fluorescent_protein,_GFP""",3-Jan,830,Individual,Martin_Chalfie,1/15/1947,"Chicago,_IL",United_States_of_America,Male,Columbia_University,"New_York,_NY",United_States_of_America,,,
841,2008,Chemistry,The_Nobel_Prize_in_Chemistry_2008,"""for_the_discovery_and_development_of_the_green_fluorescent_protein,_GFP""",3-Jan,831,Individual,Roger_Y._Tsien,2/1/1952,"New_York,_NY",United_States_of_America,Male,University_of_California,"San_Diego,_CA",United_States_of_America,8/24/2016,"Eugene,_OR",United_States_of_America
842,2008,Chemistry,The_Nobel_Prize_in_Chemistry_2008,"""for_the_discovery_and_development_of_the_green_fluorescent_protein,_GFP""",3-Jan,831,Individual,Roger_Y._Tsien,2/1/1952,"New_York,_NY",United_States_of_America,Male,Howard_Hughes_Medical_Institute,,,8/24/2016,"Eugene,_OR",United_States_of_America
843,2008,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_2008,"""for_his_analysis_of_trade_patterns_and_location_of_economic_activity""",1-Jan,834,Individual,Paul_Krugman,2/28/1953,"New_York,_NY",United_States_of_America,Male,Princeton_University,"Princeton,_NJ",United_States_of_America,,,
844,2008,Literature,The_Nobel_Prize_in_Literature_2008,"""author_of_new_departures,_poetic_adventure_and_sensual_ecstasy,_explorer_of_a_humanity_beyond_and_below_the_reigning_civilization""",1-Jan,832,Individual,Jean-Marie_Gustave_Le_Clézio,4/13/1940,Nice,France,Male,,,,,,
845,2008,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2008,"""for_his_discovery_of_human_papilloma_viruses_causing_cervical_cancer""",2-Jan,823,Individual,Harald_zur_Hausen,3/11/1936,Gelsenkirchen,Germany,Male,German_Cancer_Research_Center,Heidelberg,Germany,,,
846,2008,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2008,"""for_their_discovery_of_human_immunodeficiency_virus""",4-Jan,824,Individual,Françoise_Barré-Sinoussi,7/30/1947,Paris,France,Female,"Regulation_of_Retroviral_Infections_Unit,_Virology_Department,_Institut_Pasteur",Paris,France,,,
847,2008,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_2008,"""for_their_discovery_of_human_immunodeficiency_virus""",4-Jan,825,Individual,Luc_Montagnier,8/18/1932,Chabris,France,Male,World_Foundation_for_AIDS_Research_and_Prevention,Paris,France,,,
848,2008,Peace,The_Nobel_Peace_Prize_2008,"""for_his_important_efforts,_on_several_continents_and_over_more_than_three_decades,_to_resolve_international_conflicts""",1-Jan,833,Individual,Martti_Ahtisaari,6/23/1937,Viipuri_(Vyborg),Finland,Male,,,,,,
849,2008,Physics,The_Nobel_Prize_in_Physics_2008,"""for_the_discovery_of_the_mechanism_of_spontaneous_broken_symmetry_in_subatomic_physics""",2-Jan,826,Individual,Yoichiro_Nambu,1/18/1921,Tokyo,Japan,Male,"Enrico_Fermi_Institute,_University_of_Chicago","Chicago,_IL",United_States_of_America,7/5/2015,Osaka,Japan
850,2008,Physics,The_Nobel_Prize_in_Physics_2008,"""for_the_discovery_of_the_origin_of_the_broken_symmetry_which_predicts_the_existence_of_at_least_three_families_of_quarks_in_nature""",4-Jan,827,Individual,Makoto_Kobayashi,4/7/1944,Nagoya,Japan,Male,High_Energy_Accelerator_Research_Organization_(KEK),Tsukuba,Japan,,,
851,2008,Physics,The_Nobel_Prize_in_Physics_2008,"""for_the_discovery_of_the_origin_of_the_broken_symmetry_which_predicts_the_existence_of_at_least_three_families_of_quarks_in_nature""",4-Jan,828,Individual,Toshihide_Maskawa,2/7/1940,Nagoya,Japan,Male,Kyoto_Sangyo_University,Kyoto,Japan,,,
